path,bytes,sha256
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_0miss_gru.csv,89678,cdf7c129450c262127a3f6a60c7dbbb644ccb1ae2ca3e46ba19423fe3164b284
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_0miss_lstm.csv,89704,6ab3cebc7fdd2a5dd5aa940049ed7a8f754171c51f4096867bae2a3e69b6376b
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_0miss_pinn.csv,89754,27e23759b1932f091c1451ab6635bf888eedd493bfb5f8dd853058c2d67def0a
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_0miss_tcn.csv,89783,d1b017928116c0296ea9f507485392919e5d275e91fb4036ba176995f77b338d
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_0miss_trans.csv,89622,062db0df7f396171a123ebc9a2eb3d877417e6a746f79f94deec6ba5ee6abb78
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_dnn.csv,89683,5642993e9af3eba0b68408ee865656e28dc1d0bce865c3b2b3cce45b380507d6
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_gru.csv,89814,7f2b9bd63f4f993b212b011df9ec1d90cc2d0ae19683116442ca3d5bb4fe4a6a
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_lstm.csv,89783,f637aaaa9ec3c41518375a8a6635b55e8f79fa3dccfb783e43dcb324db4a306a
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_pinn.csv,89729,18ff3097b0496dd07abd4ca1efea1ad1067639cdad090c01541ec297bd5272b8
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_tcn.csv,89794,cb8d9de8a1a42a6e52fbc58803016c64e6601ea46798403bb0c61d7d9f77ae60
results_reference/forecasting/pv/Inverter_3/test_predictions_extreme_trans.csv,89799,c1f0be4fd8809d9c75648de5b31fae23b8ec10d0ed59edabe29920a76adfb025
results_reference/forecasting/pv/Inverter_3/test_predictions_gru.csv,254288,fe19093a267c487c82659c73685145e7b8c29610dae0e4e6e5a6f7af32575a61
results_reference/forecasting/pv/Inverter_3/test_predictions_lstm.csv,253470,ebf25ac23ab86c4539f6406973eeb9ea65ca96e177a83115d8d8f76f95082856
results_reference/forecasting/pv/Inverter_3/test_predictions_pinn.csv,258534,dfd6a90ff4a1635e5ca3374370288f77f7eaa3215189d896aadf0ce6e21501de
results_reference/forecasting/pv/Inverter_3/test_predictions_tcn.csv,254388,b259f862f1d84391affc39a5bd206cc60334deacf2e70c08385dcc26987e9745
results_reference/forecasting/pv/Inverter_3/test_predictions_trans.csv,254123,03d8ce9d8359dcc084b48a209c854866b86efb10bf93e77631d3a01dc4c02773
results_reference/forecasting/wind/Turbine_1/history_dnn.csv,7780,b37b3af2d5e50159ea0d151a0191dccd3747a8e99f5aaec8f632b4b27e92127d
results_reference/forecasting/wind/Turbine_1/history_gru.csv,6741,00ae210f70b9be1a351e662906c4a31c9f990358e45c411ebd3c51f504058120
results_reference/forecasting/wind/Turbine_1/history_lstm.csv,6514,5ab39e109852a66509352123fbb1e2518b4b68e0eef41fbe30d183af57a8e452
results_reference/forecasting/wind/Turbine_1/history_pinn.csv,12581,c88c4b842b032001b749879d7263bb295c5a5dc9e29767690163ac69c4009ba0
results_reference/forecasting/wind/Turbine_1/history_tcn.csv,11238,17858d9926cb7cd3edde951aae068682cfe12ef39eb7c4150898ff74a13eee31
results_reference/forecasting/wind/Turbine_1/history_trans.csv,5494,786f42fb260acef95ca30fd3e99ca9f8d6414a84268b720c83ffe2bea44b2a4b
results_reference/forecasting/wind/Turbine_1/test_metrics.json,19297,107d1827701886e1369f51ceb010c337e2547d456fcda354689111cf3494580f
results_reference/forecasting/wind/Turbine_1/test_predictions_dnn.csv,179310,831f4c164a05235d369b0031b06589fe95b2fbceb06e3e08b81ac14b8ecf00f7
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_dnn.csv,43727,de2fe5bc0b84c8ab6c2b9c9a1b321697ec6edd2b5e2cfc09c8d09a2912e7fd93
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_gru.csv,43691,f349baed3f61655d2e9ae6b1141c9b4147aa9de5ce9738d5091a4cec5be5ec1e
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_lstm.csv,43717,8ec37f03c93c4403be89a1cba6c8401189255f8102a54e6c8c0ee637a88dbbc1
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_pinn.csv,43689,ee8a194cf33f583dcfcb95da087660a51a1297c29bb7de2238f80b4e09d25575
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_tcn.csv,43723,a6e7c9e9853e8ec7bd3f5e9ab4e01eb2c3fbbfda90840cba9cbbd285359ff148
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_0miss_trans.csv,43704,b88b493a1bb2ef28610f08a2fefbde8e581a55b8cf689e3f17091918c9908f41
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_dnn.csv,43731,917d519e2f2dbe46a54b536ba0318297feb35b9b4d0c6968157dc1d7c544338d
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_gru.csv,43699,8ce502cff0bc73c57df1a5a024bf95ffa7e5d192c6bd992a5dfd580bed75ce91
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_lstm.csv,43714,0cc4ae3fff7d2b2f455769b2dc742ae8c5e90bc1ca1ab880559906e902c86954
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_pinn.csv,43726,8020e176cf3129660f9d93069162e772189e84a4d1d59eb184d2803d77aa4003
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_tcn.csv,43682,292bad0f92323b300fbfc6aaea1a829c09f33be8809846d22cb1bbcdc2c8bacb
results_reference/forecasting/wind/Turbine_1/test_predictions_extreme_trans.csv,43677,e3bc7be78940c2da3889d26d22a71a7b7b79dbed342df53dd672a7127822ccc3
results_reference/forecasting/wind/Turbine_1/test_predictions_gru.csv,179251,71d181b08c98f0f3402461cf24e8b2b1e65454cfd0a001e773690785216958ff
results_reference/forecasting/wind/Turbine_1/test_predictions_lstm.csv,179239,74e54744808d420600646bfb0ff9464a9d4d1f2d0db539b596281fde9a9f72a5
results_reference/forecasting/wind/Turbine_1/test_predictions_pinn.csv,179309,529614ce83b6fba748bc3b50791739fbb50cda5727583ef35b7b3d08d365e9c2
results_reference/forecasting/wind/Turbine_1/test_predictions_tcn.csv,179246,5641f80c359956819e95ebbeb55554915d654c4c4de1244d7fdaf56e12dd537c
results_reference/forecasting/wind/Turbine_1/test_predictions_trans.csv,179344,eeed7287ce750298f88e7a3ec02d7b76b44b92c30757fcba6b0aabd0eaf973e6
results_reference/forecasting/wind/Turbine_2/history_dnn.csv,10670,58137a75bbcb4a62fadc770243c157f3b7c66a80d1e738edcad76e057354967e
results_reference/forecasting/wind/Turbine_2/history_gru.csv,5417,864ac2d1d98f1340bf8d154ae4f4c84203183fe832babe20e6b7d4c53b9e21b3
results_reference/forecasting/wind/Turbine_2/history_lstm.csv,7247,6f29336fd906790fd9136e39290f200a91c8e49f0f971db56013d266fca4c114
results_reference/forecasting/wind/Turbine_2/history_pinn.csv,12593,a5e5cbc0f8097e5f75578095fca0df6002edda9595a057d98e8b82709402f11b
results_reference/forecasting/wind/Turbine_2/history_tcn.csv,9012,a701a627829477f883a8aee37d8fb094d4654b62760bd5cde9e0e4d9d9ae94f4
results_reference/forecasting/wind/Turbine_2/history_trans.csv,5039,9ae06aa5533ea984df365e5a0dfc64af4df0ade8d01fc167a13967cfc28706c7
results_reference/forecasting/wind/Turbine_2/test_metrics.json,19287,36d0eadeb9d2b0e393c13eb37fb0056ddd703df3d8bb53a6448cba7d56dbe5eb
results_reference/forecasting/wind/Turbine_2/test_predictions_dnn.csv,192940,9d059092ac44536170fe3e3993d9dd649a4fcf17e0440bb632182badfc7c0bc7
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_dnn.csv,70352,e969da75a9919d54441b2f5313dfe28b4ba16c7e8cd191615be51005cca16311
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_gru.csv,70283,9898b085440d3a8157e9b3a958ecfd5a6dcae04782bf25129dae313ce48b7fdd
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_lstm.csv,70187,20a30dc947125d91b351606f34944094a887ccea56d3ca6f25964f2f2838f17a
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_pinn.csv,70232,e9041caadc5e0dd907c729eb34911566457eab63d2ea305eab8733596638d05f
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_tcn.csv,70187,025e36f681379457253ec3c8b92dd6f9586a9e9f8cccd254bb1989948b4371d0
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_0miss_trans.csv,70294,555faa8d05e50ba726183224bbffa242048598561844728da221c038cc311ed8
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_dnn.csv,70337,4a0fe521e1b8b44c38532a443ba7b4b6eea32dfc597e57ea63cd9d416b813d76
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_gru.csv,70309,7ebcb1df2ddf50c210d218df2353f7841cc33ce07c99faa0f06d9c764cd5331e
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_lstm.csv,70317,f7ee6b055be32c60ffc11eee14cbc2ecb514648ad3dd86feaff463bbef47140d
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_pinn.csv,70307,3f6ffdec86faca72a55916eb7c6c4dc77fd3ff56faec23ff62e89963016fcae1
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_tcn.csv,70374,d89f723936f886f45799ace1ad4d4002ae9a45319886e8aeac5368c8ad007914
results_reference/forecasting/wind/Turbine_2/test_predictions_extreme_trans.csv,70345,1c7441e176345a642717f97b41233cd4afbb34596a1c382d20205b5666770a2f
results_reference/forecasting/wind/Turbine_2/test_predictions_gru.csv,192864,36e34f0395f39f9b36a4d8712223ae6b24d7b9ff013d6a6ed674928ad844af06
results_reference/forecasting/wind/Turbine_2/test_predictions_lstm.csv,192776,06647a88bf92acedd1ddbb25bbe98bb2b8f2937d8000a03fd3da4ae978861ebd
results_reference/forecasting/wind/Turbine_2/test_predictions_pinn.csv,192852,9763e4de2f3ad69629a07e4a6bba34f9ca36cd9f616bfd9f74ec2038e028b074
results_reference/forecasting/wind/Turbine_2/test_predictions_tcn.csv,192823,70345ce3751d7eec7501dc2d91d026baf43982b0a23a6d3a0f0767311e36ff1a
results_reference/forecasting/wind/Turbine_2/test_predictions_trans.csv,192911,aa9f0c6baaf56c93e2a4d01b8ae14256262df2b9298593fa1780412ca96c3539
results_reference/forecasting/wind/Turbine_3/history_dnn.csv,7248,0afe58f9d72f09c6fe7d25dff099b9570f3248a44c330168f65eb55ec590c823
results_reference/forecasting/wind/Turbine_3/history_gru.csv,5031,7d02cdf57b58c7667a8abbcfcac3292897f95d2851491a663508fad54ec8017a
results_reference/forecasting/wind/Turbine_3/history_lstm.csv,8940,ed867511d393a8a40d7e42abe40b9e9ea594ce0026ef19cd7dde95b05f3bdb50
results_reference/forecasting/wind/Turbine_3/history_pinn.csv,13445,c3d7c821e212ac031cd96bafd273749624076ba9b132ccd73510a5e35f905924
results_reference/forecasting/wind/Turbine_3/history_tcn.csv,11410,b58d5ad47e701df2be5d6e67039e66cbe2fed33d6cc0cba8e71fc8123f383b2e
results_reference/forecasting/wind/Turbine_3/history_trans.csv,5047,5ae007234b0b4e424b0bf9a0c86c6cf803c5c2e66dc4a483525671b721da4860
results_reference/forecasting/wind/Turbine_3/test_metrics.json,19356,55dcf9d81c8b59202bfd7afac1d7a4bae71a0a7da5fea90a2cbd2ea1409fd37b
results_reference/forecasting/wind/Turbine_3/test_predictions_dnn.csv,200588,5c455e06f45277082680df191b3818db957666225ccdde257fd85e120533a580
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_dnn.csv,70386,a2d1cbd57902828a24199081845142d63443d07fdff63602b42ab39370559890
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_gru.csv,70289,19357207e9e1cf151cb9fa174a4e37b171ec2c9a941cdd48cba27662c085604c
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_lstm.csv,70353,2ce17d41b6b4c5950640e59a2434ec9bc1d5735c141ee48c2396b0e9fcdbbf7b
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_pinn.csv,70371,ab50658190b58b10f44381871c2cdd754e53896a89d134a837b9272369de3add
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_tcn.csv,70388,d53c7dcb0d0a484061a456159af8665466b21c08966c74f1c2f23856697aaaa5
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_0miss_trans.csv,70415,9742d8926865f14e545b56cf31423c1bc91281ad0e00e4e2b79aa4b2487d7f24
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_dnn.csv,70425,9f3f0c2379b181997ea72105ead64cb92438c59612eda2dfdfde4fbe499add7a
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_gru.csv,70390,9b70dc583e53bb8444da88ecbc87afeb4218e63e4d83c551e3ab461e2a749607
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_lstm.csv,70449,86c09447037a4ead3e4257604a8ad8f8c9db3fddba634059c8e7763a23900a22
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_pinn.csv,70355,7a686df500d26890f11dfdbbc5c8546bc3aee397e89689b1f8b2c163890cc186
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_tcn.csv,70504,11f998689dfd7bdbc68101a9ca98e50f1d1da7e038bf74fa9ac961b8c571a3d5
results_reference/forecasting/wind/Turbine_3/test_predictions_extreme_trans.csv,70478,2bac5b6810c588d4c0425e82f3bb9967e4c41018ba003bb163d9ee39a091856e
results_reference/forecasting/wind/Turbine_3/test_predictions_gru.csv,200459,221801e66850fa2ba8615d3a735dcd87abb083c568ede8f2d5dc05d51d339baf
results_reference/forecasting/wind/Turbine_3/test_predictions_lstm.csv,200542,2f18ffcc0805e79330ed6fa9156a5f6acbeca2ebde60dac7263f29f120d6f56a
results_reference/forecasting/wind/Turbine_3/test_predictions_pinn.csv,200571,96c0df3315ae4217eed640b73a387b039eee4df78daa934575dbbd64b75b95c5
results_reference/forecasting/wind/Turbine_3/test_predictions_tcn.csv,200621,76c7d2f042403b3f98416c6cdfdf595c9e3dfb27b8d0ff292256d9c9a91a6525
results_reference/forecasting/wind/Turbine_3/test_predictions_trans.csv,200629,7f5d76720a8eecb4726ffcf1bfcc2adff8ec98d2e2255189053b3b3cdf54d838
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/case_metadata.json,2396,2c42ee3543f618aedf199300b56553751290a0b442cfc34361c94423656fa3ec
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/key_events.json,3478,9b9bbbdebd48d412d2e5fb53d2b30814649ed8f83e9fafee476666018e7f8f9f
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/mix_rover_positions.positions.csv,1909026,ea66628a334e1bd8e9e031acd6cc023ba026d9faa8481bd82de88ade90d66edf
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/mode_transitions.csv,893,780693bc9fbf8a6adba09e5e748d1c80d32038f61cc32dfd8b8c70e3986ac611
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/station_history.csv,1968075,d806bb7367223b0f159a290eeec334346c412bd33ba2c3fd9613168ba79cfa45
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/transport_mission_history.csv,663659,36dc0567c8033023b1f4bbd81ba374ae802dcd90616141e72df319122c0f3102
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/vehicle_output_power_history.csv,2636912,68dd0dd11d2f8267cccafa62b8ca4c3d8de61a2bd0cea6fdb08272e7de2a305c
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/vehicle_soc_history.csv,1765413,68f0598c84b6f853332e823e9abf44e462e4b263eeaacb3e9c89d0e9686d0078
results_reference/scheduling/manual_first_frame/G10_PM_M/actual_generation/vehicle_state_history.csv,2775019,0e3aecbb5305b14bb636daf3e53cef0ad6055d714a2cd16e9a3ec0a599fc29a2
results_reference/scheduling/manual_first_frame/G10_PM_M/comparison_summary.json,4143,a98d572f8cc09063091120320ab8302f3a581d53a93fea84da8bdfe20278c959
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/case_metadata.json,2423,5fbf70842d67142cb50200f7c5ffcb75f0d4bcb8e9b39fc16268e8fab36ad907
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/key_events.json,3459,bd02df9daa4539e92c77aae57b0c8d7fb9f45e8933a1079a50df69c8443b607a
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/mix_rover_positions.positions.csv,1884106,ce0f1835649ca99b93cbfac71939c4c56061afd82d2d1ef663fafc6162ad0c30
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/mode_transitions.csv,865,8a478c83eb84291338c86ee37958ed8a3239c393fbc3b6e78731c28de497cd78
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/station_history.csv,1967384,28895fb528d8d7c5b9fbf187e20c7663caeff5411551d2cc59df56216b175854
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/transport_mission_history.csv,663659,96549c7379cec4d81020c2878217b28f6ca40fcbd22c0eb747717980bbf22d49
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/vehicle_output_power_history.csv,2509442,05dd057fe920915659ebdeb97e51a1a2cd8a17a953099c5f8459514f80166344
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/vehicle_soc_history.csv,1762775,a2f47e42062cb8f1c9eb1f6347a624e20eaec05dd09af8d78d78285e09280734
results_reference/scheduling/manual_first_frame/G10_PM_M/predicted_generation/vehicle_state_history.csv,2749651,1d11df557be5956f244c6bab019aa7635beef6ccbcda0ee2b14cea86b8f720f0
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/case_metadata.json,2392,8cfff84a7296bc9bac15a0c85dcbad43b483c118598d3e15a6e140da10c4a78e
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/key_events.json,4047,d582ac15771dc27f59e299e8df85b52522f94cf38d67bfb5ce1bc9822f4a911c
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/mix_rover_positions.positions.csv,2115158,2c09c0110951919e08333c42134681d6e6b9bc33a4e8288bd83f8b4bc860e292
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/mode_transitions.csv,1146,4685bd915023da7fafafa5adc8d17d442729ca64048367140f0c88a4ff2aeb22
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/station_history.csv,1981730,886b8b531a2b484a1f2a3e05ff4811def104e3bee96ed37cca7be82ff2a4f349
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/transport_mission_history.csv,663659,d76a888e4a8cb005362bd51c44352e16d7c29489054a5bd15d70fa088375e085
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/vehicle_output_power_history.csv,2046346,fbc1e0fe3fc59033ad9e63ac71e61758a336cb786cd1e0b12e6078a5e7c4b46d
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/vehicle_soc_history.csv,1554534,5391458ed8b387d98da0260a3142e88ed0b93bb597292e3c4de69ef43708f0ea
results_reference/scheduling/manual_first_frame/G11_PM_L/actual_generation/vehicle_state_history.csv,3101061,26d1aef3da9207ea77c4da8e9eb3554b8da544db79e63e2b406ac4cbec401df7
results_reference/scheduling/manual_first_frame/G11_PM_L/comparison_summary.json,4123,ae3331385830660548d81d4f4fcff066f469b8a18d79320fcacbb1703934f993
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/case_metadata.json,2419,980f185136f07c8d0ced2749b516d0a5f0724389d1746e5f7e2edfec478dba18
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/key_events.json,4075,8a3fa36b44258be8477df2f640bbbcf8dddda384d9fdbe1d1a583fc59ba57728
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/mix_rover_positions.positions.csv,2115016,90134ac07e970210487dbe4b0b72b3bd2ac50f58a2d6cf22bafa317768811d22
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/mode_transitions.csv,1122,18c86136cc0f0e9eb14596ff11758331a2841e1be0ae71b640aace17078bb897
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/station_history.csv,1985371,03d56e5c1948fefdf23e1849e9ca507c0890fee561f434e45e838db241cedbaa
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/transport_mission_history.csv,663659,d76a888e4a8cb005362bd51c44352e16d7c29489054a5bd15d70fa088375e085
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/vehicle_output_power_history.csv,2049656,bd27ba1bfd84fe6d95f06915ac20b03dc67ff0925a0f74c43529e995941f727d
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/vehicle_soc_history.csv,1558494,c4fb27d929dae41027421dd39fde7e2d7edfd6c2505988fd03cbb2701a49eeab
results_reference/scheduling/manual_first_frame/G11_PM_L/predicted_generation/vehicle_state_history.csv,3100335,501397f9aaf365bc4def6bab87ef75209e9b346db9b96f9161eeb89b8cd6f934
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/case_metadata.json,2398,3433b5cc455708b1e461043f43fbdcfad252c6ceda10cc49efb557e9f2160272
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/key_events.json,3389,dd6ee690147045f77838803647d9e194aecfac36a780620243566d98ad219f77
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/mix_rover_positions.positions.csv,2136357,c69a4735447d44963b76bef201b26a543d5ed9fe94d2c7fdbb72dfc2f2f65a8f
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/mode_transitions.csv,956,1726b46017ee929d959bed3c4590c2d977f1083284401d000104f9f3b86654c0
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/station_history.csv,1973722,2b1e71a218e73fc562a35e96e6c14d77e1d7a606fbf42bf64dd38ccfefcd3394
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/transport_mission_history.csv,663659,49b0092961e632ef80a183978550a1c90b86a18a7203a1c1f61f47751e18cdc5
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/vehicle_output_power_history.csv,2646959,f93d0696c8dd7132ddcb56a63cdc3323ba357dcade86cfad59334d660afcb159
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/vehicle_soc_history.csv,1623332,c22dae84293253dae235656dce9119b4454c548ce2d1b4c5885344076d2b4d2d
results_reference/scheduling/manual_first_frame/G12_PM_X/actual_generation/vehicle_state_history.csv,3005077,dbac808583e97a94f92d8f5386db29b2deff67755e533899be33fb4b7ec1825a
results_reference/scheduling/manual_first_frame/G12_PM_X/comparison_summary.json,4151,aeff246e4f2556f9b122b1f831d9064a6b4735b904c3178a7ab8cfe8d7bef1d8
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/case_metadata.json,2419,db1fc1ee3097e8938cd200096138013868d964d5a466a945ca569441a6583d32
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/key_events.json,3427,1212f5add0449400e0aee8ee50dde8eacbfa5b4c27df94ae74e0b644e5300c50
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/mix_rover_positions.positions.csv,2135991,868440ce497267681d38fde8e179d3b77fce2c1908f0935860f5e741f8459761
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/mode_transitions.csv,955,349a3c7ea1d55316255e3d4fb488a4cb6afc11a0c7856e06c564ed509e7f36f8
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/station_history.csv,1974460,8ec93d5438ddc28d95222ee0dab09c4710a745ba6cc32538c4ed45f7fa61c0fa
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/transport_mission_history.csv,663659,49b0092961e632ef80a183978550a1c90b86a18a7203a1c1f61f47751e18cdc5
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/vehicle_output_power_history.csv,2506061,ade2496a0ae39ac4e5ff48714272a6947d2ea615f379a949428933427b25b98f
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/vehicle_soc_history.csv,1623011,7d5edadc4e092409e2a242f3520f02572a2214ffbf918e08338d6cd6cdfcafe3
results_reference/scheduling/manual_first_frame/G12_PM_X/predicted_generation/vehicle_state_history.csv,3005886,8be571034a9da79d487cc1186fd25051cbc5b765704444948c081a675844bba5
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/case_metadata.json,2388,d12de95a6825b4cde45dc4da4605f66641cea8bbe1d4f3b74b384596459ae4b9
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/key_events.json,2406,c34c5767dbbaf4ffc08d08f77bd184af153414cc7bb50c77ab6298618ab8def4
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/mix_rover_positions.meta.csv,154,239852f4e4968b7c2db17d2c52c533960dfa1f5a83c4d5e7d2ff297da46b7167
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/mix_rover_positions.positions.csv,1888170,660730a840554645aacae18c6332f5b6d87f16d36675c82b8e15b9b3abd7c773
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/mode_transitions.csv,517,8f89dd7959b8af02d499a64afb601d8140d50d42163e49e823c82771561fef44
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/station_history.csv,1903425,fa1d366d8b7905cfc00348de3fdd4f97f2eb12445a514f0384c13346e86e65fb
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/transport_mission_history.csv,663659,d34f3710abe8009c8a75e9ae98e614858a55aa6665c25ae58d2a5f7f6b90210f
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/vehicle_output_power_history.csv,2909222,38f1e80e2feb7c65826c14b8333c741bb1b9e2a26d4d074dd637fb4cb5807eda
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/vehicle_soc_history.csv,1731568,592fe31b6214c621656680cd7e129d1774045d7eff95ae46763717afe5ddf9ea
results_reference/scheduling/manual_first_frame/G1_AM_H/actual_generation/vehicle_state_history.csv,2681529,6308d714d61705c4a8edf7a61af7b0ee6ac93206d57e842303824336e3856b74
results_reference/scheduling/manual_first_frame/G1_AM_H/comparison_summary.json,4087,d6d560c76a1a7ccb45e462cb187df8c89d755330c35350b57e5376b2c1ccef43
