step,time_hours,time_seconds,time_minutes,Explore-Inner_P_load_kW,Explore-Inner_P_pv_kW,Explore-Inner_P_station_used_kW,Explore-Inner_P_bat_kW,Explore-Inner_unmet_kW,Explore-Mid_P_load_kW,Explore-Mid_P_pv_kW,Explore-Mid_P_station_used_kW,Explore-Mid_P_bat_kW,Explore-Mid_unmet_kW,Explore-Outer_P_load_kW,Explore-Outer_P_pv_kW,Explore-Outer_P_station_used_kW,Explore-Outer_P_bat_kW,Explore-Outer_unmet_kW,Drone-3m_P_load_kW,Drone-3m_P_pv_kW,Drone-3m_P_station_used_kW,Drone-3m_P_bat_kW,Drone-3m_unmet_kW,Drone-6m_P_load_kW,Drone-6m_P_pv_kW,Drone-6m_P_station_used_kW,Drone-6m_P_bat_kW,Drone-6m_unmet_kW,Drone-9m_P_load_kW,Drone-9m_P_pv_kW,Drone-9m_P_station_used_kW,Drone-9m_P_bat_kW,Drone-9m_unmet_kW
2449,0.06802777777777778,244.90000000000003,4.081666666666667,0.12118560000000016,0.0,0.0,0.12118560000000016,0.0,0.1894496000000002,0.0,0.0,0.1894496000000002,0.0,0.02,0.0,0.0,0.0,0.02,0.10643919999999998,0.0,0.0,0.10643919999999998,0.0,0.0997898,0.0,0.0,0.0997898,0.0,0.03,0.0,0.12,-0.09,0.0
2450,0.06805555555555556,245.00000000000003,4.083333333333334,0.12190000000000004,0.0,0.0,0.12190000000000004,0.0,0.19029999999999994,0.0,0.0,0.19029999999999994,0.0,0.02,0.0,0.0,0.0,0.02,0.10637999999999996,0.0,0.0,0.10637999999999996,0.0,0.09979999999999996,0.0,0.0,0.09979999999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2451,0.06808333333333334,245.10000000000002,4.085,0.12197340000000001,0.0,0.0,0.12197340000000001,0.0,0.19004959999999999,0.0,0.0,0.19004959999999999,0.0,0.02,0.0,0.0,0.0,0.02,0.10624119999999998,0.0,0.0,0.10624119999999998,0.0,0.09968159999999998,0.0,0.0,0.09968159999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2452,0.06811111111111111,245.2,4.086666666666667,0.12204680000000001,0.0,0.0,0.12204680000000001,0.0,0.18979920000000003,0.0,0.0,0.18979920000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.10610240000000001,0.0,0.0,0.10610240000000001,0.0,0.0995632,0.0,0.0,0.0995632,0.0,0.03,0.0,0.12,-0.09,0.0
2453,0.06813888888888889,245.29999999999998,4.088333333333333,0.12212019999999998,0.0,0.0,0.12212019999999998,0.0,0.18954880000000007,0.0,0.0,0.18954880000000007,0.0,0.02,0.0,0.0,0.0,0.02,0.10596360000000005,0.0,0.0,0.10596360000000005,0.0,0.09944480000000003,0.0,0.0,0.09944480000000003,0.0,0.03,0.0,0.12,-0.09,0.0
2454,0.06816666666666667,245.4,4.09,0.1221936,0.0,0.0,0.1221936,0.0,0.18929840000000003,0.0,0.0,0.18929840000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.10582480000000001,0.0,0.0,0.10582480000000001,0.0,0.09932640000000001,0.0,0.0,0.09932640000000001,0.0,0.03,0.0,0.12,-0.09,0.0
2455,0.06819444444444445,245.5,4.091666666666667,0.12226700000000001,0.0,0.0,0.12226700000000001,0.0,0.189048,0.0,0.0,0.189048,0.0,0.02,0.0,0.0,0.0,0.02,0.105686,0.0,0.0,0.105686,0.0,0.09920799999999999,0.0,0.0,0.09920799999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2456,0.06822222222222223,245.60000000000002,4.093333333333334,0.12234040000000002,0.0,0.0,0.12234040000000002,0.0,0.18879759999999998,0.0,0.0,0.18879759999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.10554719999999997,0.0,0.0,0.10554719999999997,0.0,0.09908959999999997,0.0,0.0,0.09908959999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2457,0.06825,245.70000000000002,4.095000000000001,0.12241380000000002,0.0,0.0,0.12241380000000002,0.0,0.18854720000000003,0.0,0.0,0.18854720000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.1054084,0.0,0.0,0.1054084,0.0,0.0989712,0.0,0.0,0.0989712,0.0,0.03,0.0,0.12,-0.09,0.0
2458,0.06827777777777778,245.8,4.096666666666667,0.12248720000000002,0.0,0.0,0.12248720000000002,0.0,0.1882968,0.0,0.0,0.1882968,0.0,0.02,0.0,0.0,0.0,0.02,0.10526959999999998,0.0,0.0,0.10526959999999998,0.0,0.09885279999999998,0.0,0.0,0.09885279999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2459,0.06830555555555556,245.90000000000003,4.098333333333334,0.12256060000000002,0.0,0.0,0.12256060000000002,0.0,0.18804639999999992,0.0,0.0,0.18804639999999992,0.0,0.02,0.0,0.0,0.0,0.02,0.10513079999999994,0.0,0.0,0.10513079999999994,0.0,0.09873439999999997,0.0,0.0,0.09873439999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2460,0.06833333333333334,246.00000000000003,4.1000000000000005,0.12263400000000002,0.0,0.0,0.12263400000000002,0.0,0.187796,0.0,0.0,0.187796,0.0,0.02,0.0,0.0,0.0,0.02,0.10499199999999997,0.0,0.0,0.10499199999999997,0.0,0.09861599999999998,0.0,0.0,0.09861599999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2461,0.06836111111111111,246.1,4.101666666666667,0.1227074,0.0,0.0,0.1227074,0.0,0.18754560000000003,0.0,0.0,0.18754560000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.10485320000000001,0.0,0.0,0.10485320000000001,0.0,0.09849759999999999,0.0,0.0,0.09849759999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2462,0.06838888888888889,246.2,4.1033333333333335,0.12278079999999998,0.0,0.0,0.12278079999999998,0.0,0.1872952000000001,0.0,0.0,0.1872952000000001,0.0,0.02,0.0,0.0,0.0,0.02,0.10471440000000003,0.0,0.0,0.10471440000000003,0.0,0.09837920000000003,0.0,0.0,0.09837920000000003,0.0,0.03,0.0,0.12,-0.09,0.0
2463,0.06841666666666667,246.3,4.105,0.12285420000000002,0.0,0.0,0.12285420000000002,0.0,0.18704479999999996,0.0,0.0,0.18704479999999996,0.0,0.02,0.0,0.0,0.0,0.02,0.10457559999999998,0.0,0.0,0.10457559999999998,0.0,0.09826079999999997,0.0,0.0,0.09826079999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2464,0.06844444444444445,246.4,4.1066666666666665,0.12292760000000001,0.0,0.0,0.12292760000000001,0.0,0.1867944,0.0,0.0,0.1867944,0.0,0.02,0.0,0.0,0.0,0.02,0.1044368,0.0,0.0,0.1044368,0.0,0.09814239999999999,0.0,0.0,0.09814239999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2465,0.06847222222222223,246.5,4.108333333333333,0.123001,0.0,0.0,0.123001,0.0,0.18654400000000004,0.0,0.0,0.18654400000000004,0.0,0.02,0.0,0.0,0.0,0.02,0.10429800000000003,0.0,0.0,0.10429800000000003,0.0,0.09802400000000001,0.0,0.0,0.09802400000000001,0.0,0.03,0.0,0.12,-0.09,0.0
2466,0.0685,246.60000000000002,4.11,0.12307440000000003,0.0,0.0,0.12307440000000003,0.0,0.18629359999999992,0.0,0.0,0.18629359999999992,0.0,0.02,0.0,0.0,0.0,0.02,0.10415919999999995,0.0,0.0,0.10415919999999995,0.0,0.09790559999999995,0.0,0.0,0.09790559999999995,0.0,0.03,0.0,0.12,-0.09,0.0
2467,0.06852777777777778,246.70000000000002,4.111666666666667,0.12314780000000003,0.0,0.0,0.12314780000000003,0.0,0.18604319999999996,0.0,0.0,0.18604319999999996,0.0,0.02,0.0,0.0,0.0,0.02,0.10402039999999999,0.0,0.0,0.10402039999999999,0.0,0.09778719999999998,0.0,0.0,0.09778719999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2468,0.06855555555555556,246.80000000000004,4.113333333333334,0.12322120000000003,0.0,0.0,0.12322120000000003,0.0,0.18579279999999992,0.0,0.0,0.18579279999999992,0.0,0.02,0.0,0.0,0.0,0.02,0.10388159999999996,0.0,0.0,0.10388159999999996,0.0,0.09766879999999996,0.0,0.0,0.09766879999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2469,0.06858333333333334,246.90000000000003,4.115,0.12329460000000003,0.0,0.0,0.12329460000000003,0.0,0.18554239999999989,0.0,0.0,0.18554239999999989,0.0,0.02,0.0,0.0,0.0,0.02,0.10374279999999994,0.0,0.0,0.10374279999999994,0.0,0.09755039999999994,0.0,0.0,0.09755039999999994,0.0,0.03,0.0,0.12,-0.09,0.0
2470,0.06861111111111111,247.0,4.116666666666666,0.12336799999999999,0.0,0.0,0.12336799999999999,0.0,0.185292,0.0,0.0,0.185292,0.0,0.02,0.0,0.0,0.0,0.02,0.103604,0.0,0.0,0.103604,0.0,0.097432,0.0,0.0,0.097432,0.0,0.03,0.0,0.12,-0.09,0.0
2471,0.06863888888888889,247.1,4.118333333333333,0.1234414,0.0,0.0,0.1234414,0.0,0.1850416,0.0,0.0,0.1850416,0.0,0.02,0.0,0.0,0.0,0.02,0.1034652,0.0,0.0,0.1034652,0.0,0.09731359999999999,0.0,0.0,0.09731359999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2472,0.06866666666666667,247.20000000000002,4.12,0.12351480000000002,0.0,0.0,0.12351480000000002,0.0,0.18479119999999993,0.0,0.0,0.18479119999999993,0.0,0.02,0.0,0.0,0.0,0.02,0.10332639999999997,0.0,0.0,0.10332639999999997,0.0,0.09719519999999995,0.0,0.0,0.09719519999999995,0.0,0.03,0.0,0.12,-0.09,0.0
2473,0.06869444444444445,247.3,4.121666666666667,0.12358820000000001,0.0,0.0,0.12358820000000001,0.0,0.1845408,0.0,0.0,0.1845408,0.0,0.02,0.0,0.0,0.0,0.02,0.10318759999999999,0.0,0.0,0.10318759999999999,0.0,0.09707679999999999,0.0,0.0,0.09707679999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2474,0.06872222222222223,247.4,4.123333333333333,0.12366160000000001,0.0,0.0,0.12366160000000001,0.0,0.18429039999999997,0.0,0.0,0.18429039999999997,0.0,0.02,0.0,0.0,0.0,0.02,0.10304879999999997,0.0,0.0,0.10304879999999997,0.0,0.09695839999999997,0.0,0.0,0.09695839999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2475,0.06875,247.50000000000003,4.125000000000001,0.12373500000000001,0.0,0.0,0.12373500000000001,0.0,0.18403999999999993,0.0,0.0,0.18403999999999993,0.0,0.02,0.0,0.0,0.0,0.02,0.10290999999999995,0.0,0.0,0.10290999999999995,0.0,0.09683999999999995,0.0,0.0,0.09683999999999995,0.0,0.03,0.0,0.12,-0.09,0.0
2476,0.06877777777777778,247.60000000000002,4.126666666666667,0.1238084,0.0,0.0,0.1238084,0.0,0.18378959999999997,0.0,0.0,0.18378959999999997,0.0,0.02,0.0,0.0,0.0,0.02,0.10277119999999998,0.0,0.0,0.10277119999999998,0.0,0.09672159999999998,0.0,0.0,0.09672159999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2477,0.06880555555555556,247.70000000000005,4.128333333333334,0.12388180000000001,0.0,0.0,0.12388180000000001,0.0,0.18353919999999993,0.0,0.0,0.18353919999999993,0.0,0.02,0.0,0.0,0.0,0.02,0.10263239999999996,0.0,0.0,0.10263239999999996,0.0,0.09660319999999996,0.0,0.0,0.09660319999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2478,0.06883333333333333,247.79999999999998,4.13,0.12395519999999999,0.0,0.0,0.12395519999999999,0.0,0.18328880000000008,0.0,0.0,0.18328880000000008,0.0,0.02,0.0,0.0,0.0,0.02,0.10249360000000003,0.0,0.0,0.10249360000000003,0.0,0.09648480000000004,0.0,0.0,0.09648480000000004,0.0,0.03,0.0,0.12,-0.09,0.0
2479,0.06886111111111111,247.9,4.131666666666667,0.12402859999999999,0.0,0.0,0.12402859999999999,0.0,0.18303840000000002,0.0,0.0,0.18303840000000002,0.0,0.02,0.0,0.0,0.0,0.02,0.10235480000000001,0.0,0.0,0.10235480000000001,0.0,0.0963664,0.0,0.0,0.0963664,0.0,0.03,0.0,0.12,-0.09,0.0
2480,0.06888888888888889,248.0,4.133333333333334,0.124102,0.0,0.0,0.124102,0.0,0.182788,0.0,0.0,0.182788,0.0,0.02,0.0,0.0,0.0,0.02,0.10221599999999999,0.0,0.0,0.10221599999999999,0.0,0.09624799999999999,0.0,0.0,0.09624799999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2481,0.06891666666666667,248.1,4.135,0.12417539999999999,0.0,0.0,0.12417539999999999,0.0,0.18253760000000005,0.0,0.0,0.18253760000000005,0.0,0.02,0.0,0.0,0.0,0.02,0.1020772,0.0,0.0,0.1020772,0.0,0.09612960000000001,0.0,0.0,0.09612960000000001,0.0,0.03,0.0,0.12,-0.09,0.0
2482,0.06894444444444445,248.20000000000002,4.136666666666667,0.1242488,0.0,0.0,0.1242488,0.0,0.18228719999999998,0.0,0.0,0.18228719999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.10193840000000001,0.0,0.0,0.10193840000000001,0.0,0.09601119999999999,0.0,0.0,0.09601119999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2483,0.06897222222222223,248.3,4.138333333333334,0.12432220000000001,0.0,0.0,0.12432220000000001,0.0,0.18203679999999994,0.0,0.0,0.18203679999999994,0.0,0.02,0.0,0.0,0.0,0.02,0.10179959999999998,0.0,0.0,0.10179959999999998,0.0,0.09589279999999997,0.0,0.0,0.09589279999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2484,0.069,248.40000000000003,4.140000000000001,0.12439560000000002,0.0,0.0,0.12439560000000002,0.0,0.1817863999999999,0.0,0.0,0.1817863999999999,0.0,0.02,0.0,0.0,0.0,0.02,0.10166079999999997,0.0,0.0,0.10166079999999997,0.0,0.09577439999999995,0.0,0.0,0.09577439999999995,0.0,0.03,0.0,0.12,-0.09,0.0
2485,0.06902777777777779,248.50000000000003,4.1416666666666675,0.12446900000000001,0.0,0.0,0.12446900000000001,0.0,0.18153599999999998,0.0,0.0,0.18153599999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.10152199999999997,0.0,0.0,0.10152199999999997,0.0,0.09565599999999998,0.0,0.0,0.09565599999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2486,0.06905555555555556,248.60000000000002,4.1433333333333335,0.12454240000000001,0.0,0.0,0.12454240000000001,0.0,0.18128559999999994,0.0,0.0,0.18128559999999994,0.0,0.02,0.0,0.0,0.0,0.02,0.10138319999999997,0.0,0.0,0.10138319999999997,0.0,0.09553759999999996,0.0,0.0,0.09553759999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2487,0.06908333333333333,248.7,4.145,0.12461579999999997,0.0,0.0,0.12461579999999997,0.0,0.18103520000000006,0.0,0.0,0.18103520000000006,0.0,0.02,0.0,0.0,0.0,0.02,0.10124440000000004,0.0,0.0,0.10124440000000004,0.0,0.09541920000000002,0.0,0.0,0.09541920000000002,0.0,0.03,0.0,0.12,-0.09,0.0
2488,0.06911111111111111,248.79999999999998,4.1466666666666665,0.12468919999999999,0.0,0.0,0.12468919999999999,0.0,0.18078480000000002,0.0,0.0,0.18078480000000002,0.0,0.02,0.0,0.0,0.0,0.02,0.10110560000000002,0.0,0.0,0.10110560000000002,0.0,0.0953008,0.0,0.0,0.0953008,0.0,0.03,0.0,0.12,-0.09,0.0
2489,0.06913888888888889,248.9,4.148333333333333,0.1247626,0.0,0.0,0.1247626,0.0,0.18053439999999998,0.0,0.0,0.18053439999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.1009668,0.0,0.0,0.1009668,0.0,0.09518239999999997,0.0,0.0,0.09518239999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2490,0.06916666666666667,249.0,4.15,0.12483599999999997,0.0,0.0,0.12483599999999997,0.0,0.18028400000000003,0.0,0.0,0.18028400000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.10082800000000003,0.0,0.0,0.10082800000000003,0.0,0.09506400000000001,0.0,0.0,0.09506400000000001,0.0,0.03,0.0,0.12,-0.09,0.0
2491,0.06919444444444445,249.10000000000002,4.151666666666667,0.12490940000000002,0.0,0.0,0.12490940000000002,0.0,0.1800335999999999,0.0,0.0,0.1800335999999999,0.0,0.02,0.0,0.0,0.0,0.02,0.10068919999999995,0.0,0.0,0.10068919999999995,0.0,0.09494559999999995,0.0,0.0,0.09494559999999995,0.0,0.03,0.0,0.12,-0.09,0.0
2492,0.06922222222222223,249.20000000000002,4.153333333333333,0.1249828,0.0,0.0,0.1249828,0.0,0.17978319999999998,0.0,0.0,0.17978319999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.10055039999999998,0.0,0.0,0.10055039999999998,0.0,0.09482719999999997,0.0,0.0,0.09482719999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2493,0.06925,249.3,4.155,0.12505619999999998,0.0,0.0,0.12505619999999998,0.0,0.1795328,0.0,0.0,0.1795328,0.0,0.02,0.0,0.0,0.0,0.02,0.1004116,0.0,0.0,0.1004116,0.0,0.0947088,0.0,0.0,0.0947088,0.0,0.03,0.0,0.12,-0.09,0.0
2494,0.06927777777777779,249.40000000000003,4.156666666666667,0.1251296,0.0,0.0,0.1251296,0.0,0.17928239999999987,0.0,0.0,0.17928239999999987,0.0,0.02,0.0,0.0,0.0,0.02,0.10027279999999994,0.0,0.0,0.10027279999999994,0.0,0.09459039999999994,0.0,0.0,0.09459039999999994,0.0,0.03,0.0,0.12,-0.09,0.0
2495,0.06930555555555556,249.50000000000003,4.158333333333334,0.125203,0.0,0.0,0.125203,0.0,0.1790319999999999,0.0,0.0,0.1790319999999999,0.0,0.02,0.0,0.0,0.0,0.02,0.10013399999999996,0.0,0.0,0.10013399999999996,0.0,0.09447199999999996,0.0,0.0,0.09447199999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2496,0.06933333333333333,249.6,4.16,0.1252764,0.0,0.0,0.1252764,0.0,0.17878159999999998,0.0,0.0,0.17878159999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.09999519999999999,0.0,0.0,0.09999519999999999,0.0,0.09435359999999998,0.0,0.0,0.09435359999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2497,0.06936111111111111,249.7,4.161666666666666,0.12534979999999998,0.0,0.0,0.12534979999999998,0.0,0.17853120000000003,0.0,0.0,0.17853120000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.09985640000000001,0.0,0.0,0.09985640000000001,0.0,0.0942352,0.0,0.0,0.0942352,0.0,0.03,0.0,0.12,-0.09,0.0
2498,0.06938888888888889,249.8,4.163333333333333,0.12542319999999998,0.0,0.0,0.12542319999999998,0.0,0.1782808,0.0,0.0,0.1782808,0.0,0.02,0.0,0.0,0.0,0.02,0.09971759999999999,0.0,0.0,0.09971759999999999,0.0,0.09411679999999999,0.0,0.0,0.09411679999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2499,0.06941666666666667,249.9,4.165,0.1254966,0.0,0.0,0.1254966,0.0,0.17803039999999995,0.0,0.0,0.17803039999999995,0.0,0.02,0.0,0.0,0.0,0.02,0.09957879999999997,0.0,0.0,0.09957879999999997,0.0,0.09399839999999997,0.0,0.0,0.09399839999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2500,0.06944444444444445,250.0,4.166666666666667,0.12557,0.0,0.0,0.12557,0.0,0.17778,0.0,0.0,0.17778,0.0,0.02,0.0,0.0,0.0,0.02,0.09944,0.0,0.0,0.09944,0.0,0.09387999999999999,0.0,0.0,0.09387999999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2501,0.06947222222222223,250.10000000000002,4.168333333333334,0.12507719999999992,0.0,0.0,0.12507719999999992,0.0,0.17629179999999978,0.0,0.0,0.17629179999999978,0.0,0.02,0.0,0.0,0.0,0.02,0.09936579999999999,0.0,0.0,0.09936579999999999,0.0,0.09378399999999996,0.0,0.0,0.09378399999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2502,0.0695,250.20000000000002,4.17,0.12458439999999983,0.0,0.0,0.12458439999999983,0.0,0.1748035999999995,0.0,0.0,0.1748035999999995,0.0,0.02,0.0,0.0,0.0,0.02,0.09929159999999998,0.0,0.0,0.09929159999999998,0.0,0.09368799999999997,0.0,0.0,0.09368799999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2503,0.06952777777777779,250.30000000000004,4.171666666666668,0.12409159999999976,0.0,0.0,0.12409159999999976,0.0,0.1733153999999993,0.0,0.0,0.1733153999999993,0.0,0.02,0.0,0.0,0.0,0.02,0.09921739999999997,0.0,0.0,0.09921739999999997,0.0,0.09359199999999994,0.0,0.0,0.09359199999999994,0.0,0.03,0.0,0.12,-0.09,0.0
2504,0.06955555555555556,250.40000000000003,4.173333333333334,0.12359879999999986,0.0,0.0,0.12359879999999986,0.0,0.1718271999999996,0.0,0.0,0.1718271999999996,0.0,0.02,0.0,0.0,0.0,0.02,0.09914319999999999,0.0,0.0,0.09914319999999999,0.0,0.09349599999999997,0.0,0.0,0.09349599999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2505,0.06958333333333333,250.5,4.175,0.12310599999999995,0.0,0.0,0.12310599999999995,0.0,0.17033899999999988,0.0,0.0,0.17033899999999988,0.0,0.02,0.0,0.0,0.0,0.02,0.09906899999999999,0.0,0.0,0.09906899999999999,0.0,0.09339999999999998,0.0,0.0,0.09339999999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2506,0.06961111111111111,250.6,4.176666666666667,0.12261320000000005,0.0,0.0,0.12261320000000005,0.0,0.1688508000000002,0.0,0.0,0.1688508000000002,0.0,0.02,0.0,0.0,0.0,0.02,0.09899480000000001,0.0,0.0,0.09899480000000001,0.0,0.093304,0.0,0.0,0.093304,0.0,0.03,0.0,0.12,-0.09,0.0
2507,0.06963888888888889,250.7,4.178333333333333,0.12212039999999996,0.0,0.0,0.12212039999999996,0.0,0.16736259999999994,0.0,0.0,0.16736259999999994,0.0,0.02,0.0,0.0,0.0,0.02,0.0989206,0.0,0.0,0.0989206,0.0,0.09320799999999999,0.0,0.0,0.09320799999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2508,0.06966666666666667,250.8,4.180000000000001,0.12162759999999989,0.0,0.0,0.12162759999999989,0.0,0.16587439999999973,0.0,0.0,0.16587439999999973,0.0,0.02,0.0,0.0,0.0,0.02,0.09884639999999999,0.0,0.0,0.09884639999999999,0.0,0.09311199999999997,0.0,0.0,0.09311199999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2509,0.06969444444444445,250.9,4.181666666666667,0.1211348,0.0,0.0,0.1211348,0.0,0.1643862,0.0,0.0,0.1643862,0.0,0.02,0.0,0.0,0.0,0.02,0.0987722,0.0,0.0,0.0987722,0.0,0.093016,0.0,0.0,0.093016,0.0,0.03,0.0,0.12,-0.09,0.0
2510,0.06972222222222223,251.00000000000003,4.183333333333334,0.12064199999999992,0.0,0.0,0.12064199999999992,0.0,0.1628979999999998,0.0,0.0,0.1628979999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.098698,0.0,0.0,0.098698,0.0,0.09291999999999997,0.0,0.0,0.09291999999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2511,0.06975,251.10000000000002,4.1850000000000005,0.12014919999999985,0.0,0.0,0.12014919999999985,0.0,0.16140979999999955,0.0,0.0,0.16140979999999955,0.0,0.02,0.0,0.0,0.0,0.02,0.09862379999999998,0.0,0.0,0.09862379999999998,0.0,0.09282399999999996,0.0,0.0,0.09282399999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2512,0.06977777777777779,251.20000000000002,4.1866666666666665,0.11965639999999994,0.0,0.0,0.11965639999999994,0.0,0.15992159999999986,0.0,0.0,0.15992159999999986,0.0,0.02,0.0,0.0,0.0,0.02,0.0985496,0.0,0.0,0.0985496,0.0,0.09272799999999998,0.0,0.0,0.09272799999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2513,0.06980555555555557,251.30000000000004,4.188333333333334,0.11916359999999987,0.0,0.0,0.11916359999999987,0.0,0.1584333999999996,0.0,0.0,0.1584333999999996,0.0,0.02,0.0,0.0,0.0,0.02,0.09847539999999998,0.0,0.0,0.09847539999999998,0.0,0.09263199999999996,0.0,0.0,0.09263199999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2514,0.06983333333333333,251.39999999999998,4.1899999999999995,0.11867080000000013,0.0,0.0,0.11867080000000013,0.0,0.15694520000000042,0.0,0.0,0.15694520000000042,0.0,0.02,0.0,0.0,0.0,0.02,0.09840120000000002,0.0,0.0,0.09840120000000002,0.0,0.09253600000000002,0.0,0.0,0.09253600000000002,0.0,0.03,0.0,0.12,-0.09,0.0
2515,0.06986111111111111,251.5,4.191666666666666,0.11817800000000006,0.0,0.0,0.11817800000000006,0.0,0.1554570000000002,0.0,0.0,0.1554570000000002,0.0,0.02,0.0,0.0,0.0,0.02,0.09832700000000001,0.0,0.0,0.09832700000000001,0.0,0.09244000000000001,0.0,0.0,0.09244000000000001,0.0,0.03,0.0,0.12,-0.09,0.0
2516,0.06988888888888889,251.6,4.193333333333333,0.11768519999999999,0.0,0.0,0.11768519999999999,0.0,0.15396879999999996,0.0,0.0,0.15396879999999996,0.0,0.02,0.0,0.0,0.0,0.02,0.0982528,0.0,0.0,0.0982528,0.0,0.09234399999999998,0.0,0.0,0.09234399999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2517,0.06991666666666667,251.70000000000002,4.195,0.11719239999999992,0.0,0.0,0.11719239999999992,0.0,0.15248059999999974,0.0,0.0,0.15248059999999974,0.0,0.02,0.0,0.0,0.0,0.02,0.09817859999999999,0.0,0.0,0.09817859999999999,0.0,0.09224799999999998,0.0,0.0,0.09224799999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2518,0.06994444444444445,251.8,4.196666666666667,0.11669960000000001,0.0,0.0,0.11669960000000001,0.0,0.15099240000000003,0.0,0.0,0.15099240000000003,0.0,0.02,0.0,0.0,0.0,0.02,0.09810440000000001,0.0,0.0,0.09810440000000001,0.0,0.09215199999999998,0.0,0.0,0.09215199999999998,0.0,0.03,0.0,0.12,-0.09,0.0
2519,0.06997222222222223,251.9,4.198333333333333,0.11620679999999993,0.0,0.0,0.11620679999999993,0.0,0.1495041999999998,0.0,0.0,0.1495041999999998,0.0,0.02,0.0,0.0,0.0,0.02,0.09803019999999998,0.0,0.0,0.09803019999999998,0.0,0.09205599999999997,0.0,0.0,0.09205599999999997,0.0,0.03,0.0,0.12,-0.09,0.0
2520,0.07,252.00000000000003,4.2,0.11571399999999986,0.0,0.0,0.11571399999999986,0.0,0.14801599999999956,0.0,0.0,0.14801599999999956,0.0,0.02,0.0,0.0,0.0,0.02,0.09795599999999999,0.0,0.0,0.09795599999999999,0.0,0.09195999999999996,0.0,0.0,0.09195999999999996,0.0,0.03,0.0,0.12,-0.09,0.0
2521,0.07002777777777779,252.10000000000002,4.201666666666667,0.11522119999999994,0.0,0.0,0.11522119999999994,0.0,0.14652779999999987,0.0,0.0,0.14652779999999987,0.0,0.02,0.0,0.0,0.0,0.02,0.09788179999999999,0.0,0.0,0.09788179999999999,0.0,0.09186399999999999,0.0,0.0,0.09186399999999999,0.0,0.03,0.0,0.12,-0.09,0.0
2522,0.07005555555555557,252.20000000000005,4.203333333333334,0.1147283999999997,0.0,0.0,0.1147283999999997,0.0,0.1450395999999991,0.0,0.0,0.1450395999999991,0.0,0.02,0.0,0.0,0.0,0.02,0.09780759999999997,0.0,0.0,0.09780759999999997,0.0,0.09176799999999993,0.0,0.0,0.09176799999999993,0.0,0.03,0.0,0.12,-0.09,0.0
